**********************
Inicio de la transcripción de Windows PowerShell
Hora de inicio: 20200315153544
Nombre de usuario: ACADEMICO\1144202885
Usuario RunAs: ACADEMICO\1144202885
Nombre de la configuración: 
Máquina: DESKTOP-O7EMF1E (Microsoft Windows NT 10.0.17763.0)
Aplicación host: C:\Windows\system32\WindowsPowerShell\v1.0\PowerShell_ISE.exe
Id. de proceso: 680
PSVersion: 5.1.17763.1007
                                                                                                       )


Name                                                                                                 : r
                                                                                                       e
                                                                                                       g
                                                                                                       e
                                                                                                       d
                                                                                                       i
                                                                                                       t
                                                                                                       .
                                                                                                       e
                                                                                                       x
                                                                                                       e
if ($_ -is [System.IO.DirectoryInfo]) { return '' }
if ($_.Attributes -band [System.IO.FileAttribut : 3
                                                                                                       5
                                                                                                       8
                                                                                                       4
                                                                                                       0
                                                                                                       0
CreationTime                                                                                         : 5
                                                                                                       /
                                                                                                       0
                                                                                                       2
                                                                                                       /
                                                                                                       2
                                                                                                       0
                                                                                                       2
                                                                                                       0

                                                                                                       7
                                                                                                       :
                                                                                                       2
                                                                                                       4
                                                                                                       :
                                                                                                       0
                                                                                                       1

                                                                                                       a
                                                                                                       .

                                                                                                       m
                                                                                                       .
LastWriteTime                                                                                        : 5
                                                                                                       /
                                                                                                       0
                                                                                                       2
                                                                                                       /
                                                                                                       2
                                                                                                       0
                                                                                                       2
                                                                                                       0

                                                                                                       7
                                                                                                       :
                                                                                                       2
                                                                                                       4
                                                                                                       :
                                                                                                       0
                                                                                                       1

                                                                                                       a
                                                                                                       .

                                                                                                       m
                                                                                                       .
LastAccessTime                                                                                       : 1
                                                                                                       5
                                                                                                       /
                                                                                                       0
                                                                                                       3
                                                                                                       /
                                                                                                       2
                                                                                                       0
                                                                                                       2
                                                                                                       0

                                                                                                       6
                                                                                                       :
                                                                                                       0
                                                                                                       1
                                                                                                       :
                                                                                                       5
                                                                                                       0

                                                                                                       p
                                                                                                       .

                                                                                                       m
                                                                                                       .
Mode                                                                                                 : -
                                                                                                       a
                                                                                                       -
                                                                                                       -
                                                                                                       -
                                                                                                       -
LinkType                                                                                             : H
                                                                                                       a
                                                                                                       r
                                                                                                       d
                                                                                                       L
                                                                                                       i
                                                                                                       n
                                                                                                       k
Target                                                                                               : {
                                                                                                       C
                                                                                                       :
                                                                                                       \
                                                                                                       W
                                                                                                       i
                                                                                                       n
                                                                                                       d
                                                                                                       o
                                                                                                       w
                                                                                                       s
                                                                                                       \
                                                                                                       W
                                                                                                       i
                                                                                                       n
                                                                                                       S
                                                                                                       x
                                                                                                       S
                                                                                                       \
                                                                                                       a
                                                                                                       m
                                                                                                       d
                                                                                                       6
                                                                                                       4
                                                                                                       _
                                                                                                       m
                                                                                                       i
                                                                                                       c
                                                                                                       r
                                                                                                       o
                                                                                                       s
                                                                                                       o
                                                                                                       f
                                                                                                       t
                                                                                                       -
                                                                                                       w
                                                                                                       i
                                                                                                       n
                                                                                                       d
                                                                                                       o
                                                                                                       w
                                                                                                       s
                                                                                                       -
                                                                                                       r
                                                                                                       e
                                                                                                       g
                                                                                                       i
                                                                                                       s
                                                                                                       t
                                                                                                       r
                                                                                                       y
                                                                                                       -
                                                                                                       e
                                                                                                       d
                                                                                                       i
                                                                                                       t
                                                                                                       o
                                                                                                       r
                                                                                                       _
                                                                                                       3
                                                                                                       1
                                                                                                       b
                                                                                                       f
                                                                                                       3
                                                                                                       8
                                                                                                       5
                                                                                                       6
                                                                                                       a
                                                                                                       d
                                                                                                       3
                                                                                                       6
                                                                                                       4
                                                                                                       e
                                                                                                       3
                                                                                                       5
                                                                                                       _
                                                                                                       1
                                                                                                       0
                                                                                                       .
                                                                                                       0
                                                                                                       .
                                                                                                       1
                                                                                                       7
                                                                                                       7
                                                                                                       6
                                                                                                       3
                                                                                                       .
                                                                                                       1
                                                                                                       6
                                                                                                       8
                                                                                                       _
                                                                                                       n
                                                                                                       o
                                                                                                       n
                                                                                                       e
                                                                                                       _
                                                                                                       6
                                                                                                       8
                                                                                                       e
                                                                                                       4
                                                                                                       9
                                                                                                       f
                                                                                                       8
                                                                                                       1
                                                                                                       6
                                                                                                       1
                                                                                                       9
                                                                                                       0
                                                                                                       1
                                                                                                       b
                                                                                                       6
                                                                                                       3
                                                                                                       \
                                                                                                       r
                                                                                                       e
                                                                                                       g
                                                                                                       e
                                                                                                       d
                                                                                                       i
                                                                                                       t
                                                                                                       .
                                                                                                       e
                                                                                                       x
                                                                                                       e
                                                                                                       }
VersionInfo                                                                                          : F
                                                                                                       i
                                                                                                       l
                                                                                                       e
                                                                                                       :













                                                                                                       C
                                                                                                       :
                                                                                                       \
                                                                                                       W
                                                                                                       i
                                                                                                       n
                                                                                                       d
                                                                                                       o
                                                                                                       w
                                                                                                       s
                                                                                                       \
                                                                                                       r
                                                                                                       e
                                                                                                       g
                                                                                                       e
                                                                                                       d
                                                                                                       i
                                                                                                       t
                                                                                                       .
                                                                                                       e
                                                                                                       x
                                                                                                       e
                                                                                                       I
                                                                                                       n
                                                                                                       t
                                                                                                       e
                                                                                                       r
                                                                                                       n
                                                                                                       a
                                                                                                       l
                                                                                                       N
                                                                                                       a
                                                                                                       m
                                                                                                       e
                                                                                                       :





                                                                                                       R
                                                                                                       E
                                                                                                       G
                                                                                                       E
                                                                                                       D
                                                                                                       I
                                                                                                       T
                                                                                                       O
                                                                                                       r
                                                                                                       i
                                                                                                       g
                                                                                                       i
                                                                                                       n
                                                                                                       a
                                                                                                       l
                                                                                                       F
                                                                                                       i
                                                                                                       l
                                                                                                       e
                                                                                                       n
                                                                                                       a
                                                                                                       m
                                                                                                       e
                                                                                                       :

                                                                                                       R
                                                                                                       E
                                                                                                       G
                                                                                                       E
                                                                                                       D
                                                                                                       I
                                                                                                       T
                                                                                                       .
                                                                                                       E
                                                                                                       X
                                                                                                       E
                                                                                                       .
                                                                                                       M
                                                                                                       U
                                                                                                       I
                                                                                                       F
                                                                                                       i
                                                                                                       l
                                                                                                       e
                                                                                                       V
                                                                                                       e
                                                                                                       r
                                                                                                       s
                                                                                                       i
                                                                                                       o
                                                                                                       n
                                                                                                       :






                                                                                                       1
                                                                                                       0
                                                                                                       .
                                                                                                       0
                                                                                                       .
                                                                                                       1
                                                                                                       7
                                                                                                       7
                                                                                                       6
                                                                                                       3
                                                                                                       .
                                                                                                       1

                                                                                                       (
                                                                                                       W
                                                                                                       i
                                                                                                       n
                                                                                                       B
                                                                                                       u
                                                                                                       i
                                                                                                       l
                                                                                                       d
                                                                                                       .
                                                                                                       1
                                                                                                       6
                                                                                                       0
                                                                                                       1
                                                                                                       0
                                                                                                       1
                                                                                                       .
                                                                                                       0
                                                                                                       8
                                                                                                       0
                                                                                                       0
                                                                                                       )
                                                                                                       F
                                                                                                       i
                                                                                                       l
                                                                                                       e
                                                                                                       D
                                                                                                       e
                                                                                                       s
                                                                                                       c
                                                                                                       r
                                                                                                       i
                                                                                                       p
                                                                                                       t
                                                                                                       i
                                                                                                       o
                                                                                                       n
                                                                                                       :


                                                                                                       E
                                                                                                       d
                                                                                                       i
                                                                                                       t
                                                                                                       o
                                                                                                       r

                                                                                                       d
                                                                                                       e
                                                                                                       l

                                                                                                       R
                                                                                                       e
                                                                                                       g
                                                                                                       i
                                                                                                       s
                                                                                                       t
                                                                                                       r
                                                                                                       o
                                                                                                       P
                                                                                                       r
                                                                                                       o
                                                                                                       d
                                                                                                       u
                                                                                                       c
                                                                                                       t
                                                                                                       :










                                                                                                       S
                                                                                                       i
                                                                                                       s
                                                                                                       t
                                                                                                       e
                                                                                                       m
                                                                                                       a

                                                                                                       o
                                                                                                       p
                                                                                                       e
                                                                                                       r
                                                                                                       a
                                                                                                       t
                                                                                                       i
                                                                                                       v
                                                                                                       o

                                                                                                       M
                                                                                                       i
                                                                                                       c
                                                                                                       r
                                                                                                       o
                                                                                                       s
                                                                                                       o
                                                                                                       f
                                                                                                       t
                                                                                                       ®

                                                                                                       W
                                                                                                       i
                                                                                                       n
                                                                                                       d
                                                                                                       o
                                                                                                       w
                                                                                                       s
                                                                                                       ®
                                                                                                       P
                                                                                                       r
                                                                                                       o
                                                                                                       d
                                                                                                       u
                                                                                                       c
                                                                                                       t
                                                                                                       V
                                                                                                       e
                                                                                                       r
                                                                                                       s
